,Year,Area,Date,Road,Municipality Name,County Name,Province Name,Fatalties,Serious Injuries,Light Injuries,Units Involved,Pedestrains Involved,Bicycles Involved,Mopeds Involved,Motorcycles,Light Vehicles Involved,Heavy Vehicles Involved,Other Units Involved,Unspecified Units Involved,Road Speed Limit,Accident with Hit and Run,Fog Presence,Surrounding Environment,Special Lane Presence,Special Traffic Measures,Weather Conditions,Special Road Functions,Severity of Accident,Influence of Fog,Influence of Environment,Influence of Traffic,Influence of Weather,Influence of Wind Intensity,Influence of Lighting,Influence of Special Measures,Influence of Road Objects,Influence of Road Surface,Influence of Visibility,Intersection Characteristics,Lighting Conditions,Traffic Regulation and Priority,Direction of Road,Subtype of Accident,Subtype of Road Section,Subzone within Area,Road Surface Conditions,Type of Road,Road Ownership,Wind Conditions,Day of the Week Grouping,Hour of Day,Time of Day Grouping,Type of Accident,Day,Month
7347,2016,1,2016-10-14,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,0,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Atropellament,1,2,2,5,-1,2,1,14.35,1,3,14,10
7348,2016,1,2016-10-30,SE,BARCELONA,Barcelones,3,0,1,1,1,0,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,2,5,-1,2,0,9.15,0,0,30,10
7349,2016,0,2016-12-20,C-58,TERRASSA,Valles Occidental,3,0,1,1,2,0,0,0,0,2,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,Resta sortides de via,-1,1,2,4,2,2,1,23.17,2,1,20,12
7350,2016,1,2016-01-07,SE,TERRASSA,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,1,13.3,0,3,7,1
7351,2016,0,2016-05-04,L-700,ALBATARREC,Segria,2,0,1,1,2,0,0,0,0,1,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,3,2,1,18.08,1,2,4,5
7352,2016,0,2016-05-16,GI-532,SANT JULIA DEL LLOR I BONMATI,Selva,1,1,1,0,3,2,0,0,0,1,0,0,0,100.0,1.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,1,2,4,3,2,1,15.02,1,3,16,5
7353,2016,1,2016-04-02,SE,GRANOLLERS,Valles Oriental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,0,10.0,0,3,2,4
7354,2016,0,2016-05-11,BV-1414,CERDANYOLA DEL VALLES,Valles Occidental,3,0,1,2,3,0,0,0,1,2,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,2,-1,Encalç,2,1,2,4,4,2,1,22.32,2,2,11,5
7355,2016,1,2016-06-01,SE,BARCELONA,Barcelones,3,0,1,1,2,1,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,18.4,1,3,1,6
7356,2016,0,2016-12-17,C-55,ESPARREGUERA,Baix Llobregat,3,0,2,2,3,0,1,0,0,2,0,0,0,90.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Col·lisió frontal,-1,1,2,4,2,2,0,11.18,0,2,17,12
7357,2016,0,2016-07-30,C-31,MONT-RAS,Baix Emporda,1,0,1,4,3,0,0,0,0,3,0,0,0,80.0,0.0,0,2,Carril d'alentiment,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,2,1,0,18.04,1,2,30,7
7358,2016,1,2016-10-12,C-1413a,RUBI,Valles Occidental,3,0,1,1,2,0,0,0,0,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Col·lisió frontal,-1,0,2,4,2,2,1,19.05,1,2,12,10
7359,2016,1,2016-10-21,SE,VALLS,Alt Camp,0,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,1,12.0,0,3,21,10
7360,2016,0,2016-07-30,BV-5301,"BRULL, EL",Osona,3,0,1,1,2,0,0,0,1,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,0,13.15,0,5,30,7
7361,2016,0,2016-01-19,AP-7,VILA-SECA,Tarragones,0,0,1,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,4,2,1,10.28,0,2,19,1
7362,2016,1,2016-07-13,SE,BARCELONA,Barcelones,3,0,1,0,3,0,0,0,1,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,Fregament o col·lisió lateral,2,2,2,5,-1,2,1,17.2,1,2,13,7
7363,2016,1,2016-07-22,SE,VIC,Osona,3,0,1,0,2,1,1,0,0,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Atropellament,-1,2,2,5,0,2,0,20.5,1,3,22,7
7364,2016,1,2016-03-08,SE,BEGUES,Baix Llobregat,3,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,Fregament o col·lisió lateral,2,2,2,5,-1,2,1,19.0,1,2,8,3
7365,2016,0,2016-09-15,BV-3001,CARDONA,Bages,3,0,1,0,3,0,0,1,0,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Fregament o col·lisió lateral,-1,1,2,4,3,2,1,18.48,1,2,15,9
7366,2016,0,2016-10-09,N-230,LES,Val d'Aran,2,0,1,0,2,1,0,0,0,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Atropellament,-1,1,2,4,1,2,0,11.08,0,3,9,10
7367,2016,0,2016-02-03,A-2,SANT VICENC DELS HORTS,Baix Llobregat,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Encalç,-1,1,2,4,1,2,1,18.45,1,2,3,2
7368,2016,0,2016-09-12,C-31,"TALLADA D'EMPORDA, LA",Baix Emporda,1,0,1,0,2,0,0,0,1,1,0,0,0,70.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),1,1,2,4,2,2,1,18.22,1,2,12,9
7369,2016,1,2016-09-16,C-153,VIC,Osona,3,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),0,0,2,4,0,2,1,7.45,0,2,16,9
7370,2016,0,2016-12-12,A-2,SOSES,Segria,2,0,1,1,5,0,0,0,0,4,1,0,0,100.0,1.0,0,2,No n'hi ha,3.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,Encalç,-1,1,2,4,1,2,1,20.04,1,2,12,12
7371,2016,1,2016-09-07,SE,MOLINS DE REI,Baix Llobregat,3,0,2,0,2,0,0,0,0,2,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,-1,1,4,4,-1,Envestida (frontal lateral),1,2,2,5,-1,2,1,12.1,0,2,7,9
7372,2016,1,2016-07-29,SE,MATARO,Maresme,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,-1,Atropellament,-1,2,2,5,-1,2,0,21.25,1,3,29,7
7373,2016,1,2016-04-25,SE,REUS,Baix Camp,0,0,1,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Caiguda en la via,-1,2,2,5,-1,2,1,11.3,0,0,25,4
7374,2016,0,2016-12-03,N-230,VIELHA E MIJARAN,Val d'Aran,2,0,2,0,1,0,0,0,0,1,0,0,0,40.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Resta sortides de via,-1,1,2,4,1,2,0,23.44,2,1,3,12
7375,2016,1,2016-12-31,SE,CERDANYOLA DEL VALLES,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Atropellament,2,2,2,5,0,2,0,11.08,0,3,31,12
7376,2016,0,2016-01-11,C-63,AMER,Selva,1,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,2,1,1,15.49,1,1,11,1
7377,2016,0,2016-05-22,N-II,CELRA,Girones,1,0,2,1,4,0,0,0,0,4,0,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Col·lisió frontal,-1,1,2,4,1,2,0,18.3,1,2,22,5
7378,2016,1,2016-09-21,SE,CASTELL-PLATJA D'ARO,Baix Emporda,1,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Fregament o col·lisió lateral,-1,2,2,5,-1,2,1,11.37,0,2,21,9
7379,2016,0,2016-04-04,AP-7,VANDELLOS I L'HOSPITALET DE L'INFANT,Baix Camp,0,0,1,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,3,-1,0,Envestida (frontal lateral),-1,1,2,4,1,1,1,21.03,1,2,4,4
7380,2016,1,2016-05-22,SE,REUS,Baix Camp,0,0,1,0,5,1,0,0,0,0,4,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,0,1.33,2,3,22,5
7381,2016,0,2016-07-10,AP-7,VILABLAREIX,Girones,1,0,1,1,2,0,0,0,1,0,1,0,0,40.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,5,1,Encalç,3,1,2,4,4,2,0,12.2,0,2,10,7
7382,2016,1,2016-10-13,SE,CORNELLA DE LLOBREGAT,Baix Llobregat,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Atropellament,-1,2,0,5,-1,2,1,20.0,1,3,13,10
7383,2016,0,2016-08-08,BV-4241,BERGA,Bergueda,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,1,17.32,1,5,8,8
7384,2016,0,2016-07-19,A-2,SANT JOAN DESPI,Baix Llobregat,3,0,1,3,7,0,0,0,0,5,2,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,1,2,4,1,2,1,18.3,1,2,19,7
7385,2016,1,2016-06-14,SE,SABADELL,Valles Occidental,3,0,1,2,2,0,0,0,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,12.45,0,2,14,6
7386,2016,1,2016-07-14,SE,REUS,Baix Camp,0,1,0,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,9.27,0,2,14,7
7387,2016,0,2016-02-21,C-162,FONTANALS DE CERDANYA,Cerdanya,1,0,1,2,2,0,0,0,0,1,1,0,0,60.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,Envestida (frontal lateral),2,1,2,4,2,2,0,19.13,1,2,21,2
7388,2016,0,2016-08-02,N-420,MAR?A,Priorat,0,0,1,0,1,0,0,0,0,1,0,0,0,60.0,0.0,0,2,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Resta sortides de via,-1,1,2,4,1,2,1,5.04,2,1,2,8
7389,2016,1,2016-09-27,SE,BARCELONA,Barcelones,3,0,2,0,2,0,1,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,4,2,0,Envestida (frontal lateral),1,2,2,5,-1,2,1,18.45,1,2,27,9
7390,2016,0,2016-08-07,GI-682,TOSSA DE MAR,Selva,1,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,4,5,1,Fregament o col·lisió lateral,1,1,2,4,2,2,0,10.5,0,2,7,8
7391,2016,0,2016-11-07,C-31,SITGES,Garraf,3,0,1,0,2,0,0,0,1,0,1,0,0,60.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,2,2,1,10.25,0,2,7,11
7392,2016,0,2016-08-19,C-58,BARCELONA,Barcelones,3,0,1,1,5,0,0,0,2,3,0,0,0,80.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,Altres,-1,1,2,4,2,2,0,22.02,2,5,19,8
7393,2016,0,2016-12-10,BV-5151,FRANQUESES DEL VALLE,Valles Oriental,3,0,1,5,2,0,0,0,0,2,0,0,0,50.0,0.0,0,1,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,3,4,1,Envestida (frontal lateral),2,1,2,4,3,2,0,18.47,1,2,10,12
7394,2016,1,2016-10-10,SE,IGUALADA,Anoia,3,0,1,0,2,0,0,1,0,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,4,5,1,Envestida (frontal lateral),1,2,2,5,0,2,1,11.15,0,2,10,10
7395,2016,0,2016-06-16,N-260,RIBES DE FRESER,Ripolles,1,0,1,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Resta sortides de via,-1,1,2,4,1,2,1,1.21,2,1,16,6
7396,2016,1,2016-07-23,SE,SABADELL,Valles Occidental,3,0,1,0,1,1,0,0,0,0,0,0,0,100.0,1.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,0,2.5,2,3,23,7
7397,2016,1,2016-12-19,SE,CANOVELLES,Valles Oriental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Atropellament,-1,2,2,5,-1,2,1,18.15,1,3,19,12
7398,2016,0,2016-02-11,B-30,SANT CUGAT DEL VALLES,Valles Occidental,3,0,1,0,4,0,0,0,1,3,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,1,0,0,0,1,0,0,2,2,5,0,Encalç,3,1,2,4,1,1,1,8.38,0,2,11,2
7399,2016,1,2016-05-14,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,5,3,0,Atropellament,2,2,2,5,-1,2,0,0.3,2,3,14,5
7400,2016,0,2016-02-07,SE,SANTA MARIA DE MERLE,Bergueda,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,0,0,4,2,0,13.47,0,2,7,2
7401,2016,0,2016-08-24,GI-631,VILOPRIU,Baix Emporda,1,0,1,0,3,0,0,0,1,2,0,0,0,100.0,1.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,3,2,1,18.4,1,2,24,8
7402,2016,1,2016-01-25,SE,"VENDRELL, EL",Baix Penedes,0,0,1,0,2,1,0,0,0,1,0,0,0,40.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,-1,0,0,-1,0,0,0,0,0,1,5,3,1,Atropellament,2,2,2,5,-1,2,1,20.0,1,3,25,1
7403,2016,1,2016-11-23,SE,GIRONA,Girones,1,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,Atropellament,1,2,2,5,-1,2,1,16.3,1,3,23,11
7404,2016,0,2016-03-14,N-II,MONTGAT,Maresme,3,0,1,0,2,0,1,0,0,1,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,Envestida (frontal lateral),0,1,2,4,1,2,1,11.09,0,2,14,3
7405,2016,0,2016-01-17,GIV-6612,SANTA CRISTINA D'ARO,Baix Emporda,1,0,1,1,3,0,2,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Altres,-1,1,2,4,2,2,0,12.17,0,5,17,1
7406,2016,0,2016-08-26,C-1413a,SANT QUIRZE DEL VALLES,Valles Occidental,3,1,0,0,3,0,0,0,1,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Fregament o col·lisió lateral,-1,1,2,4,-1,2,0,18.58,1,2,26,8
7407,2016,1,2016-10-31,SE,TERRASSA,Valles Occidental,3,0,1,1,2,0,0,0,2,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Col·lisió frontal,-1,2,2,5,-1,2,1,18.25,1,2,31,10
7408,2016,1,2016-12-06,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,Carril bici,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,Envestida (frontal lateral),2,2,2,5,-1,2,1,16.3,1,2,6,12
7409,2016,0,2016-07-17,N-II,CABRERA DE MAR,Maresme,3,0,1,0,2,0,0,0,1,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,1,2,4,-1,2,0,13.3,0,2,17,7
7410,2016,0,2016-04-30,C-31C,SANT BOI DE LLOBREGAT,Baix Llobregat,3,0,1,1,1,0,0,0,0,1,0,0,0,80.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,2,2,0,11.0,0,4,30,4
7411,2016,1,2016-09-05,SE,BARCELONA,Barcelones,3,0,1,1,2,0,0,0,2,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,Envestida (frontal lateral),2,2,2,5,-1,2,1,18.55,1,2,5,9
7412,2012,1,2012-02-04,SE,TERRASSA,Valles Occidental,3,0,1,3,15,0,0,0,0,14,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,2,2,5,-1,2,0,1.4,2,5,4,2
7413,2014,1,2014-08-11,SE,GRANOLLERS,Valles Oriental,3,0,1,0,4,0,0,0,0,4,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,18.1,1,2,11,8
7414,2012,1,2012-05-12,SE,BARCELONA,Barcelones,3,0,1,0,4,1,0,0,0,3,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,4,3,0,Atropellament,2,2,2,5,-1,2,0,18.2,1,3,12,5
7415,2011,1,2011-06-14,SE,MOLLET DEL VALLES,Valles Oriental,3,0,1,0,8,0,0,0,0,7,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,1,5.23,2,4,14,6
7416,2016,1,2016-03-02,TV-7211,REUS,Baix Camp,0,0,1,1,3,0,0,1,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,-1,Envestida (frontal lateral),0,0,2,4,-1,2,1,9.1,0,2,2,3
7417,2015,0,2015-10-04,A-2,SIDAMON,Pla d'Urgell,2,0,2,0,2,0,0,0,0,1,1,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,Encalç,-1,1,2,1,4,2,0,7.48,0,2,4,10
7418,2015,1,2015-04-25,SE,MONTGAT,Maresme,3,0,1,0,2,0,0,0,0,2,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,0,15.45,1,4,25,4
7419,2012,1,2012-06-06,SE,"VENDRELL, EL",Baix Penedes,0,0,1,0,2,0,0,1,0,1,0,0,0,40.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,1,15.45,1,4,6,6
7420,2014,1,2014-11-15,SE,MALGRAT DE MAR,Maresme,3,0,1,0,6,0,0,2,1,3,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Envestida (frontal lateral),2,2,2,5,-1,2,0,8.04,0,2,15,11
7421,2014,1,2014-10-08,SE,CERVELLO,Baix Llobregat,3,0,2,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,1,15.5,1,4,8,10
7422,2013,1,2013-06-23,N-150,RIPOLLET,Valles Occidental,3,0,1,1,6,0,0,0,0,6,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,0,2,4,0,2,0,7.25,0,4,23,6
7423,2015,1,2015-05-03,SE,OLIVELLA,Garraf,3,1,0,0,2,1,0,0,0,1,0,0,0,100.0,1.0,0,3,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Atropellament,-1,2,2,5,-1,2,0,1.3,2,3,3,5
7424,2010,0,2010-12-14,AP-7,AIGUAVIVA,Girones,1,0,1,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,3,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,1,2,1,18.05,1,4,14,12
7425,2011,1,2011-02-08,SE,BADALONA,Barcelones,3,1,0,0,9,0,0,1,7,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,2,1,Resta sortides de via,2,2,2,5,-1,2,1,2.38,2,1,8,2
7426,2016,1,2016-03-10,SE,HOSPITALET DE LLOBREGAT,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,20.0,0.0,0,2,No n'hi ha,1.0,3,3,1,-1,0,0,0,-1,0,1,0,0,-1,0,5,-1,1,Encalç,-1,2,2,5,-1,2,1,1.23,2,2,10,3
7427,2012,1,2012-11-11,SE,TERRASSA,Valles Occidental,3,0,1,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,15.0,1,2,11,11
7428,2015,0,2015-07-04,CR,ALP,Cerdanya,1,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Caiguda en la via,-1,1,2,0,0,2,0,17.32,1,0,4,7
7429,2010,1,2010-03-24,SE,REUS,Baix Camp,0,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Sortida de via amb xoc o col·lisió,-1,2,2,5,-1,2,1,14.0,1,1,24,3
7430,2012,1,2012-03-21,SE,OLOT,Garrotxa,1,0,1,1,3,0,2,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,,1,3,1,0,0,0,0,0,0,1,0,0,0,2,2,1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,2,2,0,5,-1,2,1,11.26,0,4,21,3
7431,2014,1,2014-05-18,SE,AMPOSTA,Montsia,0,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Caiguda en la via,-1,2,2,5,-1,2,0,17.45,1,0,18,5
